  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\django\views\generic\base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\generics.py", line 239, in get
    return self.list(request, *args, **kwargs)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\mixins.py", line 46, in list
    return Response(serializer.data)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\serializers.py", line 768, in data
    ret = super().data
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\serializers.py", line 253, in data
    self._data = self.to_representation(self.instance)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\serializers.py", line 686, in to_representation
    return [
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\django\db\models\query.py", line 320, in __iter__
    self._fetch_all()
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\django\db\models\query.py", line 1507, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\django\db\models\query.py", line 57, in __iter__
    results = compiler.execute_sql(
